mode,distance,gender,age,familyincome,carown,ebmotor,orinb_jobmix,desnb_jobmix
0,0.83,0,1,1,1,0,0.556704483,0.556704483
0,0.83,0,1,1,1,0,0.556704483,0.556704483
0,0.83,0,0,1,1,0,0.525856197,0.62363746
0,0.83,0,0,1,1,0,0.525856197,0.62363746
0,0.83,0,1,1,0,1,0.539288649,0.539288649
0,0.83,0,1,1,0,1,0.539288649,0.539288649
0,0.42,0,0,1,0,0,0.539288649,0.539288649
0,0.42,0,0,1,0,0,0.539288649,0.539288649
0,0.5,0,1,1,0,0,0.764348123,0.62363746
0,0.5,0,1,1,0,0,0.764348123,0.62363746
0,0.3,0,1,1,0,1,0.180458229,0.637014671
0,0.3,0,1,1,0,1,0.180458229,0.637014671
0,0.5,1,1,1,0,0,0.180458229,0.637014671
0,0.5,1,1,1,0,0,0.180458229,0.637014671
0,1,1,0,1,0,0,0.180458229,0.427735482
0,1,1,0,1,0,0,0.180458229,0.427735482
0,2,0,0,1,0,1,0.180458229,0.637014671
0,2,0,0,1,0,1,0.180458229,0.637014671
0,0.3,1,1,1,0,1,0.180458229,0.427735482
0,0.3,1,1,1,0,1,0.180458229,0.427735482
0,0.3,1,1,1,0,1,0.180458229,0.427735482
0,0.3,1,1,1,0,1,0.180458229,0.427735482
0,0.83,1,1,1,0,0,0.847987487,0.525856197
0,0.83,1,1,1,0,1,0.370870157,0.753215666
0,0.83,1,1,1,0,1,0.370870157,0.753215666
0,0.83,1,1,1,0,0,0.637014671,0.637014671
0,1.2,1,1,1,0,0,0.637014671,0.637014671
0,1.67,0,0,1,0,1,0.556704483,0.180458229
0,2,0,0,1,0,0,0.764348123,0.525856197
0,0.83,0,0,1,0,0,0.764348123,0.525856197
0,0.83,0,0,1,0,1,0.427735482,0.58324963
0,0.83,0,0,1,0,1,0.427735482,0.58324963
0,0.3,1,0,1,0,1,0.525856197,0.847987487
0,0.3,1,0,1,0,1,0.525856197,0.847987487
0,4,0,1,1,0,1,0.611938588,0.611938588
0,2,1,1,1,0,1,0.370870157,0.753215666
0,2,1,1,1,0,1,0.370870157,0.753215666
0,0.83,0,0,1,0,1,0.753215666,0.180458229
0,1,0,0,1,1,1,0.556704483,0.62363746
0,1,0,0,1,1,1,0.556704483,0.62363746
0,3,0,0,1,1,1,0.525856197,0.847987487
0,1,0,0,1,0,1,0.62363746,0.611938588
0,1,0,0,1,0,1,0.62363746,0.611938588
0,10,0,0,1,0,0,0.603536094,0.611938588
0,1.5,0,1,1,0,1,0.540785031,0.651022581
0,1,0,0,1,0,1,0.611938588,0.651022581
0,1.5,0,1,1,0,1,0.540785031,0.651022581
0,1,0,1,1,0,0,0.582379258,0.539288649
0,1,0,1,1,0,0,0.582379258,0.539288649
0,1,0,1,1,0,0,0.582379258,0.539288649
0,0.83,1,1,1,1,1,0.539288649,0.539288649
0,0.83,1,1,1,1,1,0.539288649,0.539288649
0,1,1,1,1,0,1,0.847987487,0.427735482
0,1,1,1,1,0,1,0.847987487,0.427735482
0,2.5,1,1,1,0,0,0.582379258,0.57769002
0,2.5,1,1,1,0,0,0.582379258,0.57769002
0,0.83,0,0,1,0,0,0.582379258,0.582379258
0,0.83,0,0,1,0,0,0.582379258,0.582379258
0,2,1,1,3,0,0,0.540785031,0.180458229
0,2,1,1,3,0,0,0.540785031,0.180458229
0,1,1,0,3,1,1,0.525856197,0.556704483
0,1,0,0,3,0,0,0.847987487,0.847987487
0,1.1,1,0,3,1,1,0.507351752,0.753215666
0,1,1,1,3,0,1,0.525856197,0.847987487
0,1,0,0,3,0,0,0.847987487,0.847987487
0,1.1,1,0,3,1,1,0.507351752,0.753215666
0,1,1,0,3,1,1,0.525856197,0.556704483
0,1,0,0,3,0,0,0.847987487,0.847987487
0,4,0,1,3,1,0,0.603536094,0.427735482
0,4,0,1,3,1,0,0.603536094,0.427735482
0,2,1,1,3,0,1,0.525856197,0.847987487
0,2,1,1,3,0,1,0.611938588,0.847987487
0,2,0,1,3,0,1,0.611938588,0.847987487
0,2,1,1,3,0,1,0.525856197,0.847987487
0,1,0,0,3,0,0,0.847987487,0.847987487
0,1.1,1,0,3,1,1,0.507351752,0.753215666
0,13,0,1,3,0,1,0.637014671,0.540785031
0,13,0,1,3,0,1,0.637014671,0.540785031
0,5,0,1,2,0,1,0.180458229,0.540785031
0,5,0,1,2,0,1,0.180458229,0.540785031
0,1.5,0,0,2,0,1,0.180458229,0.427735482
0,4,0,0,2,0,1,0.582379258,0.582379258
0,4,0,0,2,0,1,0.582379258,0.582379258
0,1,1,0,2,1,0,0.180458229,0.582379258
0,1,1,0,2,1,0,0.180458229,0.582379258
0,4,0,1,1,0,0,0.427735482,0.651022581
0,1,1,0,1,1,0,0.525856197,0.847987487
0,1,1,0,1,1,0,0.525856197,0.847987487
0,1,1,0,1,1,0,0.525856197,0.847987487
0,1,1,1,1,0,1,0.582379258,0.525856197
0,1,1,1,1,0,1,0.582379258,0.525856197
0,2,0,1,3,1,0,0.764348123,0.57769002
0,2,0,1,3,1,0,0.764348123,0.57769002
0,13.33,1,1,3,1,1,0.556704483,0.556704483
0,7,1,1,3,1,0,0.525856197,0.637014671
0,8,1,0,3,1,0,0.466265906,0.847987487
0,8,1,0,3,1,0,0.466265906,0.847987487
0,7,1,1,3,1,1,0.466265906,0.764348123
0,4,1,0,3,1,0,0.525856197,0.651022581
0,4,1,0,3,1,0,0.525856197,0.651022581
0,2,1,0,3,1,0,0.427735482,0.525856197
0,2,1,0,3,1,0,0.427735482,0.525856197
0,3,1,0,3,1,0,0.637014671,0.540785031
0,2,1,0,3,1,0,0.427735482,0.427735482
0,2,1,0,3,1,0,0.427735482,0.427735482
0,3,1,1,3,1,1,0.466265906,0.637014671
0,3,1,1,3,1,1,0.466265906,0.637014671
0,1.2,0,1,3,1,1,0.540785031,0.57769002
0,1.2,0,1,3,1,1,0.540785031,0.57769002
0,1,1,1,3,1,1,0.180458229,0.582379258
0,1,1,1,3,1,1,0.180458229,0.582379258
0,15,1,0,3,1,0,0.637014671,0.427735482
0,15,1,0,3,1,0,0.637014671,0.427735482
0,2,0,0,3,1,0,0.466265906,0.427735482
0,2,0,0,3,1,0,0.466265906,0.427735482
0,1.5,1,1,3,1,0,0.507351752,0.540785031
0,1.5,1,1,3,1,0,0.507351752,0.540785031
0,5,1,1,3,1,1,0.637014671,0.764348123
0,5,1,1,3,1,1,0.637014671,0.764348123
0,13.33,1,1,3,1,1,0.764348123,0.540785031
0,13.33,1,1,3,1,1,0.764348123,0.540785031
0,4,1,1,3,1,0,0.611938588,0.427735482
0,4,1,1,3,1,0,0.611938588,0.427735482
0,3,1,1,3,1,0,0.62363746,0.62363746
0,3,1,1,3,1,0,0.62363746,0.62363746
0,2,1,1,3,1,1,0.764348123,0.427735482
0,2,1,1,3,1,1,0.764348123,0.427735482
0,3,1,0,3,1,1,0.525856197,0.427735482
0,3,1,0,3,1,1,0.525856197,0.427735482
0,1,0,0,3,1,1,0.525856197,0.556704483
0,2.5,0,0,3,1,0,0.847987487,0.180458229
0,2.5,0,0,3,1,0,0.847987487,0.180458229
0,7,1,0,3,1,1,0.556704483,0.58324963
0,7,1,0,3,1,1,0.556704483,0.58324963
0,3,0,0,3,1,0,0.582379258,0.427735482
0,3,0,0,3,1,0,0.582379258,0.427735482
0,0.5,1,1,3,1,1,0.466265906,0.58324963
0,1,0,1,3,1,1,0.764348123,0.525856197
0,2,1,0,3,1,1,0.611938588,0.556704483
0,2,1,0,3,1,1,0.611938588,0.556704483
0,2,0,0,3,1,0,0.539288649,0.539288649
0,2,0,0,3,1,0,0.539288649,0.539288649
0,7,1,1,3,1,1,0.525856197,0.651022581
0,7,1,1,3,1,1,0.525856197,0.651022581
0,6,1,1,3,1,1,0.582379258,0.582379258
0,6,1,1,3,1,1,0.582379258,0.582379258
0,2,1,1,3,1,1,0.582379258,0.427735482
0,6,1,1,3,1,1,0.582379258,0.582379258
0,6,1,1,3,1,1,0.582379258,0.582379258
0,3,1,0,3,1,1,0.525856197,0.427735482
0,3,1,0,3,1,1,0.525856197,0.427735482
0,1,0,0,3,1,1,0.525856197,0.556704483
0,2.5,0,0,3,1,0,0.847987487,0.180458229
0,2.5,0,0,3,1,0,0.847987487,0.180458229
0,7,1,0,3,1,1,0.556704483,0.58324963
0,7,1,0,3,1,1,0.556704483,0.58324963
0,3,0,0,3,1,0,0.582379258,0.427735482
0,3,0,0,3,1,0,0.582379258,0.427735482
0,2,0,0,3,1,0,0.539288649,0.427735482
0,2,0,0,3,1,0,0.539288649,0.427735482
0,2,0,1,3,1,0,0.556704483,0.539288649
0,3,1,0,3,1,1,0.556704483,0.180458229
0,3,1,0,3,1,1,0.556704483,0.180458229
0,3,1,1,3,1,0,0.180458229,0.556704483
0,3,1,1,3,1,0,0.180458229,0.556704483
0,3,1,0,3,1,1,0.603536094,0.539288649
0,3,1,0,3,1,1,0.603536094,0.539288649
0,2.5,1,1,3,1,0,0.556704483,0.582379258
0,2.5,1,1,3,1,0,0.556704483,0.582379258
0,2,1,1,3,1,1,0.62363746,0.764348123
0,2,1,1,3,1,1,0.62363746,0.764348123
0,0.5,1,1,3,1,1,0.62363746,0.847987487
0,0.5,1,1,3,1,1,0.62363746,0.847987487
0,2,0,0,3,1,1,0.651022581,0.556704483
0,2,0,0,3,1,1,0.651022581,0.556704483
0,1,1,1,3,1,1,0.582379258,0.539288649
0,5,1,1,3,1,1,0.611938588,0.427735482
0,5,1,1,3,1,1,0.611938588,0.427735482
0,3,1,0,3,1,1,0.525856197,0.427735482
0,3,1,0,3,1,1,0.525856197,0.427735482
0,8,1,0,3,1,0,0.466265906,0.540785031
0,10,1,1,3,1,0,0.556704483,0.847987487
0,10,1,1,3,1,0,0.556704483,0.847987487
0,4,1,1,3,1,1,0.847987487,0.427735482
0,3.5,0,0,3,1,0,0.556704483,0.62363746
0,5,0,1,3,1,1,0.637014671,0.847987487
0,5,0,1,3,1,1,0.637014671,0.847987487
0,2,1,1,3,1,1,0.525856197,0.764348123
0,2,1,1,3,1,1,0.525856197,0.764348123
0,2.5,1,1,3,1,1,0.637014671,0.58324963
0,10,1,1,3,1,0,0.427735482,0.539288649
0,10,1,1,3,1,0,0.427735482,0.539288649
0,1.5,1,1,3,1,1,0.180458229,0.427735482
0,1.5,1,1,3,1,1,0.180458229,0.427735482
0,6,0,0,3,1,1,0.427735482,0.57769002
0,4,0,1,3,1,1,0.637014671,0.582379258
0,4,0,1,3,1,1,0.637014671,0.582379258
0,0.5,0,1,3,1,0,0.637014671,0.427735482
0,1,1,0,3,1,1,0.764348123,0.525856197
0,1,1,0,3,1,1,0.764348123,0.525856197
0,3,0,1,3,1,0,0.582379258,0.427735482
0,3,0,1,3,1,0,0.582379258,0.427735482
0,1.5,1,1,3,1,1,0.180458229,0.582379258
0,1.5,1,1,3,1,1,0.180458229,0.582379258
0,2,1,1,3,1,1,0.540785031,0.582379258
0,2,1,1,3,1,1,0.540785031,0.582379258
0,5,1,1,3,1,0,0.427735482,0.637014671
0,3,1,1,3,1,1,0.540785031,0.57769002
0,3,1,1,3,1,1,0.540785031,0.57769002
0,1.3,1,1,3,1,1,0.180458229,0.637014671
0,1.3,1,1,3,1,1,0.180458229,0.637014671
0,6.67,1,0,3,1,0,0.556704483,0.582379258
0,1.5,1,0,3,1,0,0.62363746,0.556704483
0,3,1,0,3,1,1,0.651022581,0.370870157
0,3,1,0,3,1,1,0.651022581,0.370870157
0,5,1,1,3,1,0,0.556704483,0.427735482
0,5,1,1,3,1,0,0.556704483,0.427735482
0,3,1,1,3,1,1,0.556704483,0.427735482
0,3,1,1,3,1,1,0.556704483,0.427735482
0,2,0,1,3,1,1,0.556704483,0.764348123
0,2,0,1,3,1,1,0.556704483,0.764348123
0,3,1,0,3,1,1,0.611938588,0.370870157
0,3,1,0,3,1,1,0.611938588,0.370870157
0,4,0,0,3,1,1,0.603536094,0.847987487
0,4,0,0,3,1,1,0.603536094,0.847987487
0,3,1,1,3,1,1,0.62363746,0.240801146
0,3,1,1,3,1,1,0.62363746,0.240801146
0,3,1,1,3,1,0,0.540785031,0.525856197
0,3,1,1,3,1,0,0.540785031,0.525856197
0,15,1,1,3,1,1,0.427735482,0.540785031
0,2,1,1,3,1,1,0.611938588,0.582379258
0,2,1,1,3,1,1,0.611938588,0.582379258
0,5,1,1,3,1,1,0.582379258,0.540785031
0,4,1,1,3,1,0,0.651022581,0.427735482
0,4,1,1,3,1,0,0.651022581,0.427735482
0,1,1,1,3,1,1,0.582379258,0.58324963
0,1,1,1,3,1,1,0.582379258,0.58324963
0,7,1,1,3,1,1,0.525856197,0.540785031
0,7,1,1,3,1,1,0.525856197,0.540785031
0,3.1,1,0,3,1,1,0.637014671,0.466265906
0,3.1,1,0,3,1,1,0.637014671,0.466265906
0,1,1,0,3,1,1,0.637014671,0.637014671
0,1,1,0,3,1,1,0.637014671,0.637014671
0,3,1,0,3,1,1,0.180458229,0.180458229
0,3,1,0,3,1,1,0.180458229,0.180458229
0,4,1,1,3,1,0,0.651022581,0.427735482
0,4,1,1,3,1,0,0.651022581,0.427735482
0,5,1,1,3,1,1,0.753215666,0.582379258
0,5,1,1,3,1,1,0.753215666,0.582379258
0,5,1,0,3,1,0,0.611938588,0.525856197
0,2,1,0,3,1,1,0.847987487,0.611938588
0,2,1,0,3,1,1,0.847987487,0.611938588
0,7,1,0,3,1,0,0.427735482,0.637014671
0,3,0,1,3,1,1,0.556704483,0.539288649
0,3,0,1,3,1,1,0.556704483,0.539288649
0,3,0,0,3,1,1,0.582379258,0.57769002
0,8,1,1,2,1,1,0.764348123,0.57769002
0,2,1,1,2,1,1,0.540785031,0.582379258
0,2,1,1,2,1,1,0.540785031,0.582379258
0,6,0,0,2,1,1,0.525856197,0.58324963
0,6,0,0,2,1,1,0.525856197,0.58324963
0,3,0,0,2,1,0,0.525856197,0.582379258
0,3,0,0,2,1,0,0.525856197,0.582379258
0,5,1,1,2,1,1,0.539288649,0.556704483
0,3,0,1,2,1,0,0.847987487,0.427735482
0,8,1,1,2,1,1,0.539288649,0.539288649
0,8,1,1,2,1,1,0.539288649,0.539288649
0,3,1,0,2,1,1,0.539288649,0.539288649
0,3,1,0,2,1,1,0.539288649,0.539288649
0,7,1,1,2,1,1,0.637014671,0.58324963
0,7,1,1,2,1,1,0.637014671,0.58324963
0,15,1,1,2,1,1,0.507351752,0.540785031
0,15,1,1,2,1,1,0.507351752,0.540785031
0,2,1,0,2,1,1,0.540785031,0.582379258
0,2,1,0,2,1,1,0.540785031,0.582379258
0,1,1,1,2,1,0,0.651022581,0.651022581
0,1,1,1,2,1,0,0.651022581,0.651022581
0,20,1,0,2,1,1,0.539288649,0.651022581
0,20,1,0,2,1,1,0.539288649,0.651022581
0,3.5,1,1,2,1,0,0.539288649,0.539288649
0,3.5,1,1,2,1,0,0.539288649,0.539288649
0,20,1,0,2,1,0,0.525856197,0.540785031
0,2,1,1,2,1,1,0.556704483,0.427735482
0,2,1,1,2,1,1,0.556704483,0.427735482
0,1.5,1,1,2,1,1,0.180458229,0.57769002
0,1.5,1,1,2,1,1,0.180458229,0.57769002
0,20,1,1,2,1,1,0.556704483,0.753215666
0,20,1,1,2,1,1,0.556704483,0.753215666
0,4,1,1,2,1,1,0.539288649,0.637014671
0,4,1,1,2,1,1,0.539288649,0.637014671
0,10,1,1,2,1,0,0.180458229,0.556704483
0,10,1,1,2,1,0,0.180458229,0.556704483
0,2,1,1,2,1,0,0.556704483,0.427735482
0,2,1,1,2,1,0,0.556704483,0.427735482
0,1,1,1,2,1,1,0.611938588,0.651022581
0,1,1,1,2,1,1,0.611938588,0.651022581
0,12,1,1,2,1,0,0.611938588,0.540785031
0,10,1,1,2,1,0,0.611938588,0.540785031
0,3,1,0,2,1,1,0.611938588,0.180458229
0,3,1,0,2,1,1,0.611938588,0.180458229
0,1,0,0,2,1,1,0.582379258,0.539288649
0,1,0,0,2,1,1,0.582379258,0.539288649
0,2,1,0,2,1,0,0.540785031,0.427735482
0,2,1,0,2,1,0,0.540785031,0.427735482
0,4,1,0,2,1,1,0.466265906,0.427735482
0,4,1,0,2,1,1,0.466265906,0.427735482
0,3,1,0,2,1,0,0.540785031,0.62363746
0,6,1,0,2,1,0,0.540785031,0.62363746
0,5,1,1,2,1,1,0.180458229,0.582379258
0,5,1,1,2,1,1,0.180458229,0.582379258
0,1,0,0,1,1,1,0.539288649,0.539288649
0,1.8,0,0,1,1,1,0.556704483,0.556704483
0,1.8,0,0,1,1,1,0.556704483,0.556704483
0,12,1,1,1,1,0,0.611938588,0.540785031
0,6.67,1,1,1,1,0,0.611938588,0.540785031
0,3,1,1,1,1,1,0.764348123,0.427735482
0,1,0,0,1,1,0,0.582379258,0.539288649
0,1,0,0,1,1,0,0.582379258,0.539288649
0,5,1,1,1,1,1,0.651022581,0.651022581
